I20251130 15:41:08.128051 26699 Sta.cc:383] read verilog file /home/meowth/ysyx/ysyx-workbench/yosys/yosys-sta/result/ysyx_25030077-330MHz/ysyx_25030077.netlist.fixed.v start
I20251130 15:41:08.128427 26699 VerilogParserRustC.cc:41] load verilog file /home/meowth/ysyx/ysyx-workbench/yosys/yosys-sta/result/ysyx_25030077-330MHz/ysyx_25030077.netlist.fixed.v
I20251130 15:41:10.021296 26699 StaBuildGraph.cc:216] net io_slave_arqos[0] has no driver.
I20251130 15:41:10.021303 26699 StaBuildGraph.cc:216] net io_slave_arqos[1] has no driver.
I20251130 15:41:10.021311 26699 StaBuildGraph.cc:216] net io_slave_arqos[2] has no driver.
I20251130 15:41:10.021318 26699 StaBuildGraph.cc:216] net io_slave_arqos[3] has no driver.
I20251130 15:41:10.021325 26699 StaBuildGraph.cc:216] net io_slave_awcache[0] has no driver.
I20251130 15:41:10.021333 26699 StaBuildGraph.cc:216] net io_slave_awcache[1] has no driver.
I20251130 15:41:10.021340 26699 StaBuildGraph.cc:216] net io_slave_awcache[2] has no driver.
I20251130 15:41:10.021347 26699 StaBuildGraph.cc:216] net io_slave_awcache[3] has no driver.
I20251130 15:41:10.021354 26699 StaBuildGraph.cc:216] net io_slave_awprot[0] has no driver.
I20251130 15:41:10.021361 26699 StaBuildGraph.cc:216] net io_slave_awprot[1] has no driver.
I20251130 15:41:10.021369 26699 StaBuildGraph.cc:216] net io_slave_awprot[2] has no driver.
I20251130 15:41:10.021376 26699 StaBuildGraph.cc:216] net io_slave_awqos[0] has no driver.
I20251130 15:41:10.021384 26699 StaBuildGraph.cc:216] net io_slave_awqos[1] has no driver.
I20251130 15:41:10.021390 26699 StaBuildGraph.cc:216] net io_slave_awqos[2] has no driver.
I20251130 15:41:10.021399 26699 StaBuildGraph.cc:216] net io_slave_awqos[3] has no driver.
I20251130 15:41:10.021405 26699 StaBuildGraph.cc:216] net io_slave_awaddr[0] has no driver.
I20251130 15:41:10.021412 26699 StaBuildGraph.cc:216] net io_slave_awaddr[1] has no driver.
I20251130 15:41:10.021420 26699 StaBuildGraph.cc:216] net io_slave_awaddr[2] has no driver.
I20251130 15:41:10.021427 26699 StaBuildGraph.cc:216] net io_slave_awaddr[3] has no driver.
I20251130 15:41:10.021435 26699 StaBuildGraph.cc:216] net io_slave_awaddr[4] has no driver.
I20251130 15:41:10.021441 26699 StaBuildGraph.cc:216] net io_slave_awaddr[5] has no driver.
I20251130 15:41:10.021448 26699 StaBuildGraph.cc:216] net io_slave_awaddr[6] has no driver.
I20251130 15:41:10.021456 26699 StaBuildGraph.cc:216] net io_slave_awaddr[7] has no driver.
I20251130 15:41:10.021462 26699 StaBuildGraph.cc:216] net io_slave_awaddr[8] has no driver.
I20251130 15:41:10.021469 26699 StaBuildGraph.cc:216] net io_slave_awaddr[9] has no driver.
I20251130 15:41:10.021476 26699 StaBuildGraph.cc:216] net io_slave_awaddr[10] has no driver.
I20251130 15:41:10.021483 26699 StaBuildGraph.cc:216] net io_slave_awaddr[11] has no driver.
I20251130 15:41:10.021490 26699 StaBuildGraph.cc:216] net io_slave_awaddr[12] has no driver.
I20251130 15:41:10.021498 26699 StaBuildGraph.cc:216] net io_slave_awaddr[13] has no driver.
I20251130 15:41:10.021505 26699 StaBuildGraph.cc:216] net io_slave_awaddr[14] has no driver.
I20251130 15:41:10.021513 26699 StaBuildGraph.cc:216] net io_slave_awaddr[15] has no driver.
I20251130 15:41:10.021519 26699 StaBuildGraph.cc:216] net io_slave_awaddr[16] has no driver.
I20251130 15:41:10.021526 26699 StaBuildGraph.cc:216] net io_slave_awaddr[17] has no driver.
I20251130 15:41:10.021533 26699 StaBuildGraph.cc:216] net io_slave_awaddr[18] has no driver.
I20251130 15:41:10.021541 26699 StaBuildGraph.cc:216] net io_slave_awaddr[19] has no driver.
I20251130 15:41:10.021554 26699 StaBuildGraph.cc:216] net io_slave_awaddr[20] has no driver.
I20251130 15:41:10.021562 26699 StaBuildGraph.cc:216] net io_slave_awaddr[21] has no driver.
I20251130 15:41:10.021569 26699 StaBuildGraph.cc:216] net io_slave_awaddr[22] has no driver.
I20251130 15:41:10.021576 26699 StaBuildGraph.cc:216] net io_slave_awaddr[23] has no driver.
I20251130 15:41:10.021584 26699 StaBuildGraph.cc:216] net io_slave_awaddr[24] has no driver.
I20251130 15:41:10.021591 26699 StaBuildGraph.cc:216] net io_slave_awaddr[25] has no driver.
I20251130 15:41:10.021598 26699 StaBuildGraph.cc:216] net io_slave_awaddr[26] has no driver.
I20251130 15:41:10.021605 26699 StaBuildGraph.cc:216] net io_slave_awaddr[27] has no driver.
I20251130 15:41:10.021613 26699 StaBuildGraph.cc:216] net io_slave_awaddr[28] has no driver.
I20251130 15:41:10.021621 26699 StaBuildGraph.cc:216] net io_slave_awaddr[29] has no driver.
I20251130 15:41:10.021628 26699 StaBuildGraph.cc:216] net io_slave_awaddr[30] has no driver.
I20251130 15:41:10.021636 26699 StaBuildGraph.cc:216] net io_slave_awaddr[31] has no driver.
I20251130 15:41:10.021643 26699 StaBuildGraph.cc:216] net io_slave_awid[0] has no driver.
I20251130 15:41:10.021651 26699 StaBuildGraph.cc:216] net io_slave_awid[1] has no driver.
I20251130 15:41:10.021657 26699 StaBuildGraph.cc:216] net io_slave_awid[2] has no driver.
I20251130 15:41:10.021664 26699 StaBuildGraph.cc:216] net io_slave_awid[3] has no driver.
I20251130 15:41:10.021672 26699 StaBuildGraph.cc:216] net io_slave_awlen[0] has no driver.
I20251130 15:41:10.021680 26699 StaBuildGraph.cc:216] net io_slave_awlen[1] has no driver.
I20251130 15:41:10.021687 26699 StaBuildGraph.cc:216] net io_slave_awlen[2] has no driver.
I20251130 15:41:10.021694 26699 StaBuildGraph.cc:216] net io_slave_awlen[3] has no driver.
I20251130 15:41:10.021703 26699 StaBuildGraph.cc:216] net io_slave_awlen[4] has no driver.
I20251130 15:41:10.021710 26699 StaBuildGraph.cc:216] net io_slave_awlen[5] has no driver.
I20251130 15:41:10.021718 26699 StaBuildGraph.cc:216] net io_slave_awlen[6] has no driver.
I20251130 15:41:10.021726 26699 StaBuildGraph.cc:216] net io_slave_awlen[7] has no driver.
I20251130 15:41:10.021733 26699 StaBuildGraph.cc:216] net io_slave_awsize[0] has no driver.
I20251130 15:41:10.021740 26699 StaBuildGraph.cc:216] net io_slave_awsize[1] has no driver.
I20251130 15:41:10.021749 26699 StaBuildGraph.cc:216] net io_slave_awsize[2] has no driver.
I20251130 15:41:10.021755 26699 StaBuildGraph.cc:216] net io_slave_awburst[0] has no driver.
I20251130 15:41:10.021762 26699 StaBuildGraph.cc:216] net io_slave_awburst[1] has no driver.
I20251130 15:41:10.021770 26699 StaBuildGraph.cc:216] net io_slave_wdata[0] has no driver.
I20251130 15:41:10.021777 26699 StaBuildGraph.cc:216] net io_slave_wdata[1] has no driver.
I20251130 15:41:10.021785 26699 StaBuildGraph.cc:216] net io_slave_wdata[2] has no driver.
I20251130 15:41:10.021792 26699 StaBuildGraph.cc:216] net io_slave_wdata[3] has no driver.
I20251130 15:41:10.021799 26699 StaBuildGraph.cc:216] net io_slave_wdata[4] has no driver.
I20251130 15:41:10.021807 26699 StaBuildGraph.cc:216] net io_slave_wdata[5] has no driver.
I20251130 15:41:10.021816 26699 StaBuildGraph.cc:216] net io_slave_wdata[6] has no driver.
I20251130 15:41:10.021823 26699 StaBuildGraph.cc:216] net io_slave_wdata[7] has no driver.
I20251130 15:41:10.021831 26699 StaBuildGraph.cc:216] net io_slave_wdata[8] has no driver.
I20251130 15:41:10.021839 26699 StaBuildGraph.cc:216] net io_slave_wdata[9] has no driver.
I20251130 15:41:10.021847 26699 StaBuildGraph.cc:216] net io_slave_wdata[10] has no driver.
I20251130 15:41:10.021854 26699 StaBuildGraph.cc:216] net io_slave_wdata[11] has no driver.
I20251130 15:41:10.021862 26699 StaBuildGraph.cc:216] net io_slave_wdata[12] has no driver.
I20251130 15:41:10.021868 26699 StaBuildGraph.cc:216] net io_slave_wdata[13] has no driver.
I20251130 15:41:10.021876 26699 StaBuildGraph.cc:216] net io_slave_wdata[14] has no driver.
I20251130 15:41:10.021883 26699 StaBuildGraph.cc:216] net io_slave_wdata[15] has no driver.
I20251130 15:41:10.021901 26699 StaBuildGraph.cc:216] net io_slave_wdata[16] has no driver.
I20251130 15:41:10.021910 26699 StaBuildGraph.cc:216] net io_slave_wdata[17] has no driver.
I20251130 15:41:10.021919 26699 StaBuildGraph.cc:216] net io_slave_wdata[18] has no driver.
I20251130 15:41:10.021925 26699 StaBuildGraph.cc:216] net io_slave_wdata[19] has no driver.
I20251130 15:41:10.021932 26699 StaBuildGraph.cc:216] net io_slave_wdata[20] has no driver.
I20251130 15:41:10.021940 26699 StaBuildGraph.cc:216] net io_slave_wdata[21] has no driver.
I20251130 15:41:10.021947 26699 StaBuildGraph.cc:216] net io_slave_wdata[22] has no driver.
I20251130 15:41:10.021955 26699 StaBuildGraph.cc:216] net io_slave_wdata[23] has no driver.
I20251130 15:41:10.021962 26699 StaBuildGraph.cc:216] net io_slave_wdata[24] has no driver.
I20251130 15:41:10.021970 26699 StaBuildGraph.cc:216] net io_slave_wdata[25] has no driver.
I20251130 15:41:10.021977 26699 StaBuildGraph.cc:216] net io_slave_wdata[26] has no driver.
I20251130 15:41:10.021986 26699 StaBuildGraph.cc:216] net io_slave_wdata[27] has no driver.
I20251130 15:41:10.021992 26699 StaBuildGraph.cc:216] net io_slave_wdata[28] has no driver.
I20251130 15:41:10.022001 26699 StaBuildGraph.cc:216] net io_slave_wdata[29] has no driver.
I20251130 15:41:10.022007 26699 StaBuildGraph.cc:216] net io_slave_wdata[30] has no driver.
I20251130 15:41:10.022015 26699 StaBuildGraph.cc:216] net io_slave_wdata[31] has no driver.
I20251130 15:41:10.022023 26699 StaBuildGraph.cc:216] net io_slave_wstrb[0] has no driver.
I20251130 15:41:10.022030 26699 StaBuildGraph.cc:216] net io_slave_wstrb[1] has no driver.
I20251130 15:41:10.022037 26699 StaBuildGraph.cc:216] net io_slave_wstrb[2] has no driver.
I20251130 15:41:10.022045 26699 StaBuildGraph.cc:216] net io_slave_wstrb[3] has no driver.
I20251130 15:41:10.022053 26699 StaBuildGraph.cc:216] net io_slave_bid[0] has no driver.
I20251130 15:41:10.022063 26699 StaBuildGraph.cc:216] net io_slave_bid[1] has no driver.
I20251130 15:41:10.022070 26699 StaBuildGraph.cc:216] net io_slave_bid[2] has no driver.
I20251130 15:41:10.022079 26699 StaBuildGraph.cc:216] net io_slave_bid[3] has no driver.
I20251130 15:41:10.022086 26699 StaBuildGraph.cc:216] net io_slave_bresp[0] has no driver.
I20251130 15:41:10.022094 26699 StaBuildGraph.cc:216] net io_slave_bresp[1] has no driver.
I20251130 15:41:10.022101 26699 StaBuildGraph.cc:216] net io_slave_araddr[0] has no driver.
I20251130 15:41:10.022109 26699 StaBuildGraph.cc:216] net io_slave_araddr[1] has no driver.
I20251130 15:41:10.022116 26699 StaBuildGraph.cc:216] net io_slave_araddr[2] has no driver.
I20251130 15:41:10.022125 26699 StaBuildGraph.cc:216] net io_slave_araddr[3] has no driver.
I20251130 15:41:10.022131 26699 StaBuildGraph.cc:216] net io_slave_araddr[4] has no driver.
I20251130 15:41:10.022140 26699 StaBuildGraph.cc:216] net io_slave_araddr[5] has no driver.
I20251130 15:41:10.022159 26699 StaBuildGraph.cc:216] net io_slave_araddr[6] has no driver.
I20251130 15:41:10.022181 26699 StaBuildGraph.cc:216] net io_slave_araddr[7] has no driver.
I20251130 15:41:10.022192 26699 StaBuildGraph.cc:216] net io_slave_araddr[8] has no driver.
I20251130 15:41:10.022200 26699 StaBuildGraph.cc:216] net io_slave_araddr[9] has no driver.
I20251130 15:41:10.022210 26699 StaBuildGraph.cc:216] net io_slave_araddr[10] has no driver.
I20251130 15:41:10.022220 26699 StaBuildGraph.cc:216] net io_slave_araddr[11] has no driver.
I20251130 15:41:10.022233 26699 StaBuildGraph.cc:216] net io_slave_araddr[12] has no driver.
I20251130 15:41:10.022246 26699 StaBuildGraph.cc:216] net io_slave_araddr[13] has no driver.
I20251130 15:41:10.022255 26699 StaBuildGraph.cc:216] net io_slave_araddr[14] has no driver.
I20251130 15:41:10.022265 26699 StaBuildGraph.cc:216] net io_slave_araddr[15] has no driver.
I20251130 15:41:10.022269 26699 StaBuildGraph.cc:216] net io_slave_araddr[16] has no driver.
I20251130 15:41:10.022276 26699 StaBuildGraph.cc:216] net io_slave_araddr[17] has no driver.
I20251130 15:41:10.022301 26699 StaBuildGraph.cc:216] net io_slave_araddr[18] has no driver.
I20251130 15:41:10.022310 26699 StaBuildGraph.cc:216] net io_slave_araddr[19] has no driver.
I20251130 15:41:10.022313 26699 StaBuildGraph.cc:216] net io_slave_araddr[20] has no driver.
I20251130 15:41:10.022320 26699 StaBuildGraph.cc:216] net io_slave_araddr[21] has no driver.
I20251130 15:41:10.022325 26699 StaBuildGraph.cc:216] net io_slave_araddr[22] has no driver.
I20251130 15:41:10.022328 26699 StaBuildGraph.cc:216] net io_slave_araddr[23] has no driver.
I20251130 15:41:10.022333 26699 StaBuildGraph.cc:216] net io_slave_araddr[24] has no driver.
I20251130 15:41:10.022338 26699 StaBuildGraph.cc:216] net io_slave_araddr[25] has no driver.
I20251130 15:41:10.022343 26699 StaBuildGraph.cc:216] net io_slave_araddr[26] has no driver.
I20251130 15:41:10.022347 26699 StaBuildGraph.cc:216] net io_slave_araddr[27] has no driver.
I20251130 15:41:10.022353 26699 StaBuildGraph.cc:216] net io_slave_araddr[28] has no driver.
I20251130 15:41:10.022359 26699 StaBuildGraph.cc:216] net io_slave_araddr[29] has no driver.
I20251130 15:41:10.022364 26699 StaBuildGraph.cc:216] net io_slave_araddr[30] has no driver.
I20251130 15:41:10.022370 26699 StaBuildGraph.cc:216] net io_slave_araddr[31] has no driver.
I20251130 15:41:10.022375 26699 StaBuildGraph.cc:216] net io_slave_arid[0] has no driver.
I20251130 15:41:10.022380 26699 StaBuildGraph.cc:216] net io_slave_arid[1] has no driver.
I20251130 15:41:10.022385 26699 StaBuildGraph.cc:216] net io_slave_arid[2] has no driver.
I20251130 15:41:10.022390 26699 StaBuildGraph.cc:216] net io_slave_arid[3] has no driver.
I20251130 15:41:10.022395 26699 StaBuildGraph.cc:216] net io_slave_arlen[0] has no driver.
I20251130 15:41:10.022400 26699 StaBuildGraph.cc:216] net io_slave_arlen[1] has no driver.
I20251130 15:41:10.022405 26699 StaBuildGraph.cc:216] net io_slave_arlen[2] has no driver.
I20251130 15:41:10.022409 26699 StaBuildGraph.cc:216] net io_slave_arlen[3] has no driver.
I20251130 15:41:10.022414 26699 StaBuildGraph.cc:216] net io_slave_arlen[4] has no driver.
I20251130 15:41:10.022418 26699 StaBuildGraph.cc:216] net io_slave_arlen[5] has no driver.
I20251130 15:41:10.022423 26699 StaBuildGraph.cc:216] net io_slave_arlen[6] has no driver.
I20251130 15:41:10.022428 26699 StaBuildGraph.cc:216] net io_slave_arlen[7] has no driver.
I20251130 15:41:10.022432 26699 StaBuildGraph.cc:216] net io_slave_arsize[0] has no driver.
I20251130 15:41:10.022437 26699 StaBuildGraph.cc:216] net io_slave_arsize[1] has no driver.
I20251130 15:41:10.022441 26699 StaBuildGraph.cc:216] net io_slave_arsize[2] has no driver.
I20251130 15:41:10.022446 26699 StaBuildGraph.cc:216] net io_slave_arburst[0] has no driver.
I20251130 15:41:10.022451 26699 StaBuildGraph.cc:216] net io_slave_arburst[1] has no driver.
I20251130 15:41:10.022457 26699 StaBuildGraph.cc:216] net io_slave_rdata[0] has no driver.
I20251130 15:41:10.022462 26699 StaBuildGraph.cc:216] net io_slave_rdata[1] has no driver.
I20251130 15:41:10.022468 26699 StaBuildGraph.cc:216] net io_slave_rdata[2] has no driver.
I20251130 15:41:10.022473 26699 StaBuildGraph.cc:216] net io_slave_rdata[3] has no driver.
I20251130 15:41:10.022477 26699 StaBuildGraph.cc:216] net io_slave_rdata[4] has no driver.
I20251130 15:41:10.022482 26699 StaBuildGraph.cc:216] net io_slave_rdata[5] has no driver.
I20251130 15:41:10.022486 26699 StaBuildGraph.cc:216] net io_slave_rdata[6] has no driver.
I20251130 15:41:10.022491 26699 StaBuildGraph.cc:216] net io_slave_rdata[7] has no driver.
I20251130 15:41:10.022495 26699 StaBuildGraph.cc:216] net io_slave_rdata[8] has no driver.
I20251130 15:41:10.022500 26699 StaBuildGraph.cc:216] net io_slave_rdata[9] has no driver.
I20251130 15:41:10.022505 26699 StaBuildGraph.cc:216] net io_slave_rdata[10] has no driver.
I20251130 15:41:10.022511 26699 StaBuildGraph.cc:216] net io_slave_rdata[11] has no driver.
I20251130 15:41:10.022517 26699 StaBuildGraph.cc:216] net io_slave_rdata[12] has no driver.
I20251130 15:41:10.022521 26699 StaBuildGraph.cc:216] net io_slave_rdata[13] has no driver.
I20251130 15:41:10.022532 26699 StaBuildGraph.cc:216] net io_slave_rdata[14] has no driver.
I20251130 15:41:10.022538 26699 StaBuildGraph.cc:216] net io_slave_rdata[15] has no driver.
I20251130 15:41:10.022542 26699 StaBuildGraph.cc:216] net io_slave_rdata[16] has no driver.
I20251130 15:41:10.022547 26699 StaBuildGraph.cc:216] net io_slave_rdata[17] has no driver.
I20251130 15:41:10.022552 26699 StaBuildGraph.cc:216] net io_slave_rdata[18] has no driver.
I20251130 15:41:10.022557 26699 StaBuildGraph.cc:216] net io_slave_rdata[19] has no driver.
I20251130 15:41:10.022562 26699 StaBuildGraph.cc:216] net io_slave_rdata[20] has no driver.
I20251130 15:41:10.022567 26699 StaBuildGraph.cc:216] net io_slave_rdata[21] has no driver.
I20251130 15:41:10.022574 26699 StaBuildGraph.cc:216] net io_slave_rdata[22] has no driver.
I20251130 15:41:10.022580 26699 StaBuildGraph.cc:216] net io_slave_rdata[23] has no driver.
I20251130 15:41:10.022585 26699 StaBuildGraph.cc:216] net io_slave_rdata[24] has no driver.
I20251130 15:41:10.022589 26699 StaBuildGraph.cc:216] net io_slave_rdata[25] has no driver.
I20251130 15:41:10.022595 26699 StaBuildGraph.cc:216] net io_slave_rdata[26] has no driver.
I20251130 15:41:10.022600 26699 StaBuildGraph.cc:216] net io_slave_rdata[27] has no driver.
I20251130 15:41:10.022605 26699 StaBuildGraph.cc:216] net io_slave_rdata[28] has no driver.
I20251130 15:41:10.022609 26699 StaBuildGraph.cc:216] net io_slave_rdata[29] has no driver.
I20251130 15:41:10.022614 26699 StaBuildGraph.cc:216] net io_slave_rdata[30] has no driver.
I20251130 15:41:10.022619 26699 StaBuildGraph.cc:216] net io_slave_rdata[31] has no driver.
I20251130 15:41:10.022624 26699 StaBuildGraph.cc:216] net io_slave_rid[0] has no driver.
I20251130 15:41:10.022629 26699 StaBuildGraph.cc:216] net io_slave_rid[1] has no driver.
I20251130 15:41:10.022634 26699 StaBuildGraph.cc:216] net io_slave_rid[2] has no driver.
I20251130 15:41:10.022637 26699 StaBuildGraph.cc:216] net io_slave_rid[3] has no driver.
I20251130 15:41:10.022642 26699 StaBuildGraph.cc:216] net io_slave_rresp[0] has no driver.
I20251130 15:41:10.022646 26699 StaBuildGraph.cc:216] net io_slave_rresp[1] has no driver.
I20251130 15:41:10.022651 26699 StaBuildGraph.cc:216] net b_ifu.io_ar_bits_addr[0] has no driver.
I20251130 15:41:10.022953 26699 StaBuildGraph.cc:216] net b_ifu.io_rd_Req_bits_addr[0] has no driver.
I20251130 15:41:10.024093 26699 StaBuildGraph.cc:216] net c_arbiter._canAccept_T[0] has no driver.
I20251130 15:41:10.024194 26699 StaBuildGraph.cc:216] net c_arbiter._state_reg_T_9[0] has no driver.
I20251130 15:41:10.028113 26699 StaBuildGraph.cc:332] build graph end
I20251130 15:41:10.028180 26699 Sta.cc:2834] update timing start
I20251130 15:41:10.029193 26699 StaApplySdc.cc:698] apply sdc start
I20251130 15:41:10.029211 26699 StaApplySdc.cc:729] apply sdc end
I20251130 15:41:10.029218 26699 StaClockPropagation.cc:324] ideal clock propagation start
I20251130 15:41:10.029223 26699 StaClockPropagation.cc:354] clock propagation clock num: 1
I20251130 15:41:10.029243 26699 StaClockPropagation.cc:203] clock propagate end to vertex f_gpr.regs_9_$_SDFFE_PP0P__Q:CK
I20251130 15:41:10.029826 26699 StaClockPropagation.cc:422] ideal clock propagation end
I20251130 15:41:10.029834 26699 StaCheck.cc:129] found loop fwd start
I20251130 15:41:10.031356 26699 StaCheck.cc:148] found loop fwd end
I20251130 15:41:10.031364 26699 StaCheck.cc:150] found loop bwd start
I20251130 15:41:10.032670 26699 StaCheck.cc:172] found loop bwd end
I20251130 15:41:10.032720 26699 StaClockSlewDelayPropagation.cc:112] clock slew delay propagation start
I20251130 15:41:10.032734 26699 StaClockSlewDelayPropagation.cc:130] propagating current clock queue vertexes number is 1
I20251130 15:41:10.032835 26699 StaClockSlewDelayPropagation.cc:130] propagating current clock queue vertexes number is 126
